path,label,split,sha256,source
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1021.tif.jpg,AnnualCrop,train,cffb63aa0ecdfe4f9273191dfa6ac5a0f44f8764bd44cc90e9a191117af3eb17,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1022.tif.jpg,AnnualCrop,train,62a7c708934bc4e9697dea294c7557d635f8cbea1c3c20ddba88d70a4b89a523,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1023.tif.jpg,AnnualCrop,train,72fc8fb6cf524e4d7d7aafb79182f014f0f3770b74d6623870596cc9d21b4008,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1026.tif.jpg,AnnualCrop,train,d08e305314730248025756719b6512f6f501f6f747e13aff0650725bba0a9307,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1027.tif.jpg,AnnualCrop,train,af4d63cd5cb312a4aa1a0274c6200ea7a936bf8b3a64e045c53adb517713a00f,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1028.tif.jpg,AnnualCrop,train,d523fd869e44545070429dd14e6e78cb8fe676b58ab764f960a34a47ebc7b1f8,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1029.tif.jpg,AnnualCrop,train,c5800fa9ba9e6222a040e0f516012c9440eee6dabfa08b9efd249cc87c535ef5,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_103.tif.jpg,AnnualCrop,train,dbbcc957e9c28a2829f9772d12419d261da404493cd88568ad94f9c18271fc3b,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1031.tif.jpg,AnnualCrop,train,5ffc935d9f0aece5d4d4b0a1771ca89178c07c2482ba0b14a5ba9febd49f245d,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1032.tif.jpg,AnnualCrop,train,a0a68c94290b2bbdb475ee294b7ab433f6d6f06b2e13152a9f8b99f30a84c698,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1033.tif.jpg,AnnualCrop,train,9f002b1c51e74b3d3b41f6cb1065830ae4ca7ff359678741fe7d899c48215c5c,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1034.tif.jpg,AnnualCrop,train,39aefd3138415164f8591bd7bc21d473ee99e8bbf22cf079361d12a7fd5e8406,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1035.tif.jpg,AnnualCrop,train,682c685ca703e17e1fdb227a0cb2164439d3c51a89bafaca2f9593250edcc494,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1036.tif.jpg,AnnualCrop,train,3cc3cc9c9df386698b56e38cd76953b1cd869c2ee2b2eb7a2794cdc7f681f9fd,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1037.tif.jpg,AnnualCrop,train,e894060360551a970e97d65d7a43af3489b96bfc591e8658e365c68daf33d739,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1038.tif.jpg,AnnualCrop,train,8b9bef787152b03588658c4ccee144974a29069d932bcfa51421d2e2d6e0bb6b,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_104.tif.jpg,AnnualCrop,train,639c86c6090fb133d9f1601b0322074bad6cff634634f53404b62f6c1b4607ea,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1040.tif.jpg,AnnualCrop,train,12bf80dbb48c9d9741dbc756e802ea12104a4189e18ab907cf038d28412a64f7,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1042.tif.jpg,AnnualCrop,train,2355c708c5f1078a9dbb5fad0ed49e8f22b4ad3b3d5a5cb1af8593f29067bf72,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1043.tif.jpg,AnnualCrop,train,f62644efd71f865384aecbc4e6b359faba100413c4cc93788f66f778809b2dfa,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1045.tif.jpg,AnnualCrop,train,90b568467da50144f182a216a0cca4d535a01c21830b98c21b7ec034050a9d38,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1046.tif.jpg,AnnualCrop,train,d73cec3a67a52f17f27b6370c68f3d7739b96c26e5f65528c74854dbdb9c09a3,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1048.tif.jpg,AnnualCrop,train,aed45607df732df85414a31c36a9c722d66068f160c8740f670b4af205403af1,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1049.tif.jpg,AnnualCrop,train,203f41e66fb1a3e25990c29e3bd678b19d93a14a15eebfe10c6cc36124a3936f,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1050.tif.jpg,AnnualCrop,train,534791dfb0aac4698c2239e31d8bf8448847f07f12dfc9331455993803fac317,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1051.tif.jpg,AnnualCrop,train,09cef69df3ab5d7ea3adb1acc4a74cbe94db6e21220c2de23b313b4967da041c,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1053.tif.jpg,AnnualCrop,train,a22087f1c1c3793e8115661aab06e9ac5f77af133ef283df7561c861b5f76b6c,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1054.tif.jpg,AnnualCrop,train,ba1b668ff156c50e6d753f55b0cb1371b3f6ad90eb5ddf6e56d85a038c2be895,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1055.tif.jpg,AnnualCrop,train,0e0e3f68eb98819f100063b0ceb2f02b341d676e2301e55dc5c45a76260e2263,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1056.tif.jpg,AnnualCrop,train,5783485c2aee0e47c59836bc2979b1906867648425d008585db7514f2280f7df,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1058.tif.jpg,AnnualCrop,train,97ab3dd333a22bb9d85040a156109ea83d071bf93b649e25caba0ea8e6129f70,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_106.tif.jpg,AnnualCrop,train,80a2a52d5870036525a685088bcf303193d20e3833abff6c478edab8abebc5d3,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1060.tif.jpg,AnnualCrop,train,4a6f7ae8daccba0f19edee428dc0b40009fef9303c9add5b3cc186bc17c1fed5,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1062.tif.jpg,AnnualCrop,train,e9966177820224f1a1c6ad97a3e5dccd1da2db32063b7a343675e555ab3263e6,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1064.tif.jpg,AnnualCrop,train,a32447900463638e31565242cf95015171a36e5cd816f2e6a46017f8d7f754c2,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1066.tif.jpg,AnnualCrop,train,f75d85b80a2546e7b5b2a00ae955879609c6839be9d2ae4c8c0dac8e10d35b77,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1068.tif.jpg,AnnualCrop,train,d7c5180898966c890724ac70f69345b0cfc4719258dbb8049beaf23a5a9cc6ab,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1069.tif.jpg,AnnualCrop,train,88d3e2211f543c02708b37682b016d8018f5c80c1b3d8c728517f085e363de04,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1070.tif.jpg,AnnualCrop,train,da4d3a35aa7e2299bf0bddd2bdd727619885905746ab7a306addfad9f391a694,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1073.tif.jpg,AnnualCrop,train,bba0b9aea7b44374e4cea59846f613d3378179414d24fc19e08d808a47cdee19,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1074.tif.jpg,AnnualCrop,train,f53449a2f20d1be67671b730c153511242f7227b933fd4db8dd12700c85fd34c,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1076.tif.jpg,AnnualCrop,train,36466ad02182a76e9e56accabc0e632acb317b925fd40e9d56285f65dba7aa0d,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1077.tif.jpg,AnnualCrop,train,500a14c5f60b1e6997ffa8f167c7a0d4a70afaa694aa0b5f5ba7f26a5c0be360,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_108.tif.jpg,AnnualCrop,train,cb7580e78cb753d25a06882814ed62cca512c150910e191e096a0fe1e8c19881,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1080.tif.jpg,AnnualCrop,train,26c76f4d185537e8d69f8608d25bc75bb8ccbe69c9c0de727771af0528246b6e,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1082.tif.jpg,AnnualCrop,train,f7b4c7551a2ae881455916cb1d3249c643c0cd6044898411360285571f8ad70d,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1084.tif.jpg,AnnualCrop,train,fbc7eef73596d51feb360fa1117a3075d3d79290a5d91cb9ee23a7cce8147f26,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1086.tif.jpg,AnnualCrop,train,04dfb3f2b104d54824342f9d4abed7d1cbe820dc39d5c76c18c6c9a575fcc69d,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1087.tif.jpg,AnnualCrop,train,38d899a95c22f66672012be0101b3e2663ca2b8c312e1da745806bd636fe64fb,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1089.tif.jpg,AnnualCrop,train,c97305412f81db3745e8911846ca51b53c947ce5aaca64fffdf283aadd3dfc97,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1091.tif.jpg,AnnualCrop,train,5b9353134b1970804b522a4ffad1bd72381226e7f101b3e61078b93aa0d4abb7,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1092.tif.jpg,AnnualCrop,train,de04814239ef0752263dc13d542622a95e153c3b8c5b5c1070601a36ccd69f5b,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1094.tif.jpg,AnnualCrop,train,d64261a9a5fb0ac9f80c9e5b72862ffee1b8fc656c22d7a8c0270e359813230f,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1095.tif.jpg,AnnualCrop,train,2c3f103108170bd7d1c7cb7a1146b29e89eff559ccdc311e54319e333722b8b1,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1097.tif.jpg,AnnualCrop,train,0d1ed01c912a1825198942a221697d9f35b6d8c32f9de60753e35f029615e1e7,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_11.tif.jpg,AnnualCrop,train,e2a67ef9f895fa952d6a90dbae7b437fce3bc5e7593f3c40b92a4fe8cb9c0945,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_110.tif.jpg,AnnualCrop,train,9e6f77eb2871980f98bc587fe1cf1b1d4938ce5ea7df3c06680a27b8b7428d27,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1102.tif.jpg,AnnualCrop,train,62006b044fbc84dcc2a6f1a8118164ea624626874f5e75d751bcfbdfeadd4277,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1104.tif.jpg,AnnualCrop,train,70ae67cbc2d67783cb4a499762b4378ec1c0fb3852348eaf127b26ee1363610b,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1105.tif.jpg,AnnualCrop,train,7b304752462679ffa9822497db2c922b6fcc5afe284dc6a9506e7e05c0eb7912,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1106.tif.jpg,AnnualCrop,train,3c7a6ede01a75315168bad854b26f6b0b135cd56395ee3d62651e88acddbd608,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1107.tif.jpg,AnnualCrop,train,c2071dc67d7ba77ba80e27f5e4a0231b5ce0f8aec4e6818c7d0bd2537c62c3f9,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1108.tif.jpg,AnnualCrop,train,51ca9037e5fb38078fb69df6f3f19c5f8b0ed9671d00c398b5a8637636fda921,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1109.tif.jpg,AnnualCrop,train,b360d3b7fb500d1fd184f091a29b0952b64f3af601f17be1d196af5db67a09a4,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_111.tif.jpg,AnnualCrop,train,86d7453fc703e81b6438b93ec122a00476205fe13ad1403f85b137bb673d0074,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1111.tif.jpg,AnnualCrop,train,9762b14b9949df62f3c7c496ef2608652333ae46e79d031da10540639c6882f1,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1112.tif.jpg,AnnualCrop,train,c041babf491888ec26e09de0c506063ba40428184a06a56bd008c5e9134479d4,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1114.tif.jpg,AnnualCrop,train,5dad61d890a9a7cd67443a0055cc5ac621d9de28191fc84e3c96b5527f29c61f,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1116.tif.jpg,AnnualCrop,train,791e3fd4b80d42bd4f761010903208ebd369cceae0ea3000c2ba46f07af88b21,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1118.tif.jpg,AnnualCrop,train,241e5f94567366b6cef69e1c1026df56a22f1f7dfda74405a5122997bed81fb1,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1119.tif.jpg,AnnualCrop,train,6c2142e34f695a9e0b495f745be7036dec5fbc6faaba60013886d9b9fe15ca5b,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1126.tif.jpg,AnnualCrop,train,17bac828e9fef1e1b082452a28c0c7204e071019c7752d57b5e9a821522d83a8,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1127.tif.jpg,AnnualCrop,train,237f8e659c5a1b672cd9e99eb148caa4053df03d4e77971d9ec864173c72159f,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_113.tif.jpg,AnnualCrop,train,de1541f9c8a9905cbec947f21ffbefe92781f66eed755072349d6cd8765d4da2,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1132.tif.jpg,AnnualCrop,train,dd8efc8353613a9af65af6760fc2bd4f0f5fa0abdcb86756a8a95e1e612793fa,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1134.tif.jpg,AnnualCrop,train,9f907056364494697c26df0a2ca232ee6df6ca0e1114bae0b60609ca4ffd867f,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1136.tif.jpg,AnnualCrop,train,57ed324408a012ff62ec0550106f559d38408054a2ffcffa119a0b7226aaa778,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1137.tif.jpg,AnnualCrop,train,a7a86e3a2ba3c3def3d617d10490de51f778979edfa0ddf4634a9331fdbf5963,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1138.tif.jpg,AnnualCrop,train,7b9166c5a57b78cfc457f82076bcca49354001f15ac250a430589b3a6ec864aa,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_114.tif.jpg,AnnualCrop,train,5bf3bb28f156b04b437bc706421e4cb01216b0d03829c8c2ff319f06f77cdab7,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1140.tif.jpg,AnnualCrop,train,c758605325ab7148ae2d9fa4c8a05bf2f0a95eaebcc704e985f7945bdfd73a5c,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1141.tif.jpg,AnnualCrop,train,ddb0969680dbc9ceafa6cbe1ccd78edbb4637c7f88a8e413bc55d7b4a20404df,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1142.tif.jpg,AnnualCrop,train,188e89429843e0e9ed96ac2fbcf481957e2320c3c1e1082cbd517d479ccecb65,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1143.tif.jpg,AnnualCrop,train,c1c02fdce9bb30deba97bc76c8502946413a811a50f05bc09fbb2a9628e9a6c2,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1146.tif.jpg,AnnualCrop,train,4ef239b485cabe5c1861e8d4b96eb71c9583644154b768dd7b27c5e0b9bd1877,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1147.tif.jpg,AnnualCrop,train,a733ada4e539f538dd9137baee4a5e11f1cfeb7c91fe0cbe5b77fef931a7a964,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1148.tif.jpg,AnnualCrop,train,cdd41daa234407984afff0c3d11bd01884f70c4784031246b8c6d3bd139adba2,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1149.tif.jpg,AnnualCrop,train,c1eccccc1a8893acbad2585b2e71ec595a208b9b9af060d150b14ee5b9a899e9,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1150.tif.jpg,AnnualCrop,train,ae673951de5f95edb33d4a12828eba3965f5471f1c837e29c13e30bebdaadd4b,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1151.tif.jpg,AnnualCrop,train,a9ac1a316d115dc148819bd9e1f6467731bb8e9ebc961da842cb5c9a508579b0,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1153.tif.jpg,AnnualCrop,train,6350e657f441d00488ea70aea8a4c40b1d31c4c45f5d03cb4302749049a9990c,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1156.tif.jpg,AnnualCrop,train,7f850f1b989f40b80c4632d51e03c46aa90ea56dd8034411aa0bf8e9aedd80f0,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1157.tif.jpg,AnnualCrop,train,9325217a654e3266ec345a3c8ae0250ae9904ff301b4ca4137b7b686bee321d4,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1159.tif.jpg,AnnualCrop,train,2b2cf6b6cefd5cbaae4f9a3555a062d024c8994ef2b5032e5b26b272c84091f6,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_116.tif.jpg,AnnualCrop,train,fbec9321c68efa172aac2346563bea863085541c96181855234dfde0f8f17bd2,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1162.tif.jpg,AnnualCrop,train,622d64b0e3200b86efb341fd50e201eb05f6a7b764a4966cfd242701644696e5,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1163.tif.jpg,AnnualCrop,train,a747ff6f92c675c24765b39079b4a42bed71602c5bf51d7e918b721df1b12ee2,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1166.tif.jpg,AnnualCrop,train,78660588aefc4f8488eb6dbd4e7382ae5b2db947de3fcfbf3b14ba7207ef7e74,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1169.tif.jpg,AnnualCrop,train,952710bee36603cc0c840c0630ca329b3dabbcf728948b56f89fd7188994c5e2,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_117.tif.jpg,AnnualCrop,train,8e9cf6a58ff831d9bd02d67ce763a6d58637c238dd94785dbec03fbdc1ec8da4,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1170.tif.jpg,AnnualCrop,train,0e50e5480245a26005c78ef1e3a96a7204404edb43ec3b77a53ce89587c0a755,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1171.tif.jpg,AnnualCrop,train,4912b065c0e7c923a01ad6490611f7325c140793fda59d2209433756faef3d08,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1175.tif.jpg,AnnualCrop,train,30ca1084a80f396ede7a96cffc47f709db5f4a56e2e998e4d49a3af23af22164,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1177.tif.jpg,AnnualCrop,train,e959a1b9fbb0fdc5d3ccd3cf3683a8878efe773d701e6fc7afe264565ee9f805,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1178.tif.jpg,AnnualCrop,train,5e58fddeadef1d941fb2c0af7ad6e7757a101fd4af99e4e704d19372312d4f64,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1179.tif.jpg,AnnualCrop,train,f68c4300977ef0c32c827ca5c147322a8735fb39dfdb87ebc1ff5afc8ccdacc9,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1182.tif.jpg,AnnualCrop,train,d9dd32ca5cb98aa6d4d7d5267d6fcb9a193974c4ad2a567d0be1c61719c1585d,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1184.tif.jpg,AnnualCrop,train,c5329987dadd39d84452eae050d993ad16e8fb8a5f3fd737e454da3341c98b4d,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1185.tif.jpg,AnnualCrop,train,d3e62441226413d985fc5d6482862875645f8a2b3decc3c13eab364dbb70decb,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1187.tif.jpg,AnnualCrop,train,e8091bfb951b4ec813a8a772fd31b64121167c02d85197c9bb64f5baf2cdc964,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1188.tif.jpg,AnnualCrop,train,154d4818a6bc44bff5792c4a21e233139c68451a54682a5ca3e5b7aa21c2419b,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1190.tif.jpg,AnnualCrop,train,617c7d9496bb9a71815c857527b0d77195adb840244ecbb8fc1743c123be40cb,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1191.tif.jpg,AnnualCrop,train,d6011ef78233cc77ed4552fbbc374cc88f5da84e32bab9c30b60bf8cffdd4cdb,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1193.tif.jpg,AnnualCrop,train,016f75fa7f0e168ef90e83c5e69e5d6feaa59a16ee10559fe1a8c7a152c4ef9e,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1194.tif.jpg,AnnualCrop,train,402ae1edb3b58cc7658af46c13a7b82dbe78c67a58983905533318c666469662,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1195.tif.jpg,AnnualCrop,train,8bbda373c277a2a56ff0a36bab1137d75a955a50f86eb4c7de804698782afcd7,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1196.tif.jpg,AnnualCrop,train,58843dbc06a191797dece5afbbd7660cd94c1aa8ad8ef1b9a3b43aa662d8a4cb,EuroSAT_RGB/train
data/processed/eurosat/train/AnnualCrop/AnnualCrop_1199.tif.jpg,AnnualCrop,train,2b4c599da6cbf72c9ccf23bfc25859c50733e0b519a2668449157d7c37ae049c,EuroSAT_RGB/train
